context_small,context_large,word,prev,prev_fav,fol,fol_fav,frequency,freq_log_ppm,count,frequency_ppm,hapax,stress,fav_num
tays la triaca de mi llaga. ,neys y tratays la triaca de mi llaga. ya no podran empecer las ,llaga,i,no,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,0
tays la triaca de mi llaga. ,neys y tratays la triaca de mi llaga. ya no podran empecer las ,llaga,i,no,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,6
MP.--no afistoles tu llaga c,que yo. SEMP.--no afistoles tu llaga cargandola de mas desseo. ,llaga,u,no,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,0
MP.--no afistoles tu llaga c,que yo. SEMP.--no afistoles tu llaga cargandola de mas desseo. ,llaga,u,no,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,6
tuyo para cerrar tus llagas. ,"no por el tuyo para cerrar tus llagas. pero si yo viuo, ella bol",llagas,s,no,a,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,0
" si salieres manana, lleues r","senor, que si salieres manana, lleues rebozado vn pano, porque s",lleues,",",no,e,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,0
 conformes en que la lleuara M,e biuieran conformes en que la lleuara Melibea. assi que se llama,lleuara,a,yes,e,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,1
elibea. assi que se llamara m, lleuara Melibea. assi que se llamara manzana de concordia. Pues,llamara,e,yes,a,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,1
as. rayzes: ramas: e flores p,"radas yeruas. rayzes: ramas: e flores para hazer lexias, con que",flores,e,yes,o,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,0
as. rayzes: ramas: e flores p,"radas yeruas. rayzes: ramas: e flores para hazer lexias, con que",flores,e,yes,o,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,1
solo vn poco de agua clara c,u pintor. solo vn poco de agua clara con vn eburneo peyne basta,clara,a,yes,a,yes,292.36774014355257,5.678012393962634,20,292.36774014355257,no,stressed,0
solo vn poco de agua clara c,u pintor. solo vn poco de agua clara con vn eburneo peyne basta,clara,a,yes,a,yes,292.36774014355257,5.678012393962634,20,292.36774014355257,no,stressed,3
 muy tarde: e dexame lleuar e,"ia, que es muy tarde: e dexame lleuar el cordon porque tengo del",lleuar,e,yes,e,yes,175.42064408613155,5.1671867701966425,12,175.42064408613155,no,stressed,5
 vaya con ella tanto plazer e,"su casa: e vaya con ella tanto plazer e alegria, quanta comigo q",plazer,o,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
 vaya con ella tanto plazer e,"su casa: e vaya con ella tanto plazer e alegria, quanta comigo q",plazer,o,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
ina va para su casa. llama a,no. Celestina va para su casa. llama a la puerta. Elicia le vie,llama,.,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,0
ina va para su casa. llama a,no. Celestina va para su casa. llama a la puerta. Elicia le vie,llama,.,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,8
os puede faltar esta florezilla d,"nsays que os puede faltar esta florezilla de juuentud. Pues mira, am",florezilla,a,yes,o,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
mplida. PARM.--a que llamas r,"en edad complida. PARM.--a que llamas reposado, tia? CEL.--hijo,",llamas,e,yes,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,0
mplida. PARM.--a que llamas r,"en edad complida. PARM.--a que llamas reposado, tia? CEL.--hijo,",llamas,e,yes,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,3
 que se perdiere: no llores t,ierdase lo que se perdiere: no llores tu la fazienda que tu amo ,llores,o,yes,o,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,2
 que se perdiere: no llores t,ierdase lo que se perdiere: no llores tu la fazienda que tu amo ,llores,o,yes,o,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,0
 heredo: que esto te lleuaras d,que tu amo heredo: que esto te lleuaras deste mundo: pues no le te,lleuaras,e,yes,e,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
: como tu con el dia claro: ,che escura: como tu con el dia claro: dezia que aquella era cap,claro,a,yes,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,9
: como tu con el dia claro: ,che escura: como tu con el dia claro: dezia que aquella era cap,claro,a,yes,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,0
nos sobre otros a su llamado. ,o venian vnos sobre otros a su llamado. no le osauan dezir mentir,llamado,u,no,a,yes,146.18387007177628,4.9848652134026885,10,146.18387007177628,no,stressed,5
nos sobre otros a su llamado. ,o venian vnos sobre otros a su llamado. no le osauan dezir mentir,llamado,u,no,a,yes,146.18387007177628,4.9848652134026885,10,146.18387007177628,no,stressed,0
"ieja, que ella me da plazer c","mas esta vieja, que ella me da plazer con estos loores de sus pa",plazer,a,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
"ieja, que ella me da plazer c","mas esta vieja, que ella me da plazer con estos loores de sus pa",plazer,a,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
"i de caualleros como clerigos, ","erida: assi de caualleros como clerigos, casados / viejos / mozos ",clerigos,o,yes,e,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
n vna escalera en la plaza: ,edio dia en vna escalera en la plaza: puesto vno como rocadero ,plaza,a,yes,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,7
otro es el que ha de llorar l,"r, passe. otro es el que ha de llorar las necessidades, que no t",llorar,e,yes,o,yes,306.98612715073017,5.726802558132065,21,306.98612715073017,no,stressed,13
otro es el que ha de llorar l,"r, passe. otro es el que ha de llorar las necessidades, que no t",llorar,e,yes,o,yes,306.98612715073017,5.726802558132065,21,306.98612715073017,no,stressed,0
"U.--passo, madre. no llegues a","uelgo. AREU.--passo, madre. no llegues a mi: que me fazes coxquil",llegues,o,yes,e,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,2
 / axiensos: humo de plumas d,oleo: ruda / axiensos: humo de plumas de perdiz: de romero / de ,plumas,e,yes,u,no,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,0
 / axiensos: humo de plumas d,oleo: ruda / axiensos: humo de plumas de perdiz: de romero / de ,plumas,e,yes,u,no,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,1
lma sola ni canta ni llora. ,nda. vna alma sola ni canta ni llora. vn solo acto no haze habi,llora,i,no,o,yes,540.8803192655722,6.2931980330528665,37,540.8803192655722,no,stressed,0
 buen tiempo te asi. llegate a,"e tengo. a buen tiempo te asi. llegate aca, negligente, vergonzos",llegate,.,no,e,yes,146.18387007177628,4.9848652134026885,10,146.18387007177628,no,stressed,0
 buen tiempo te asi. llegate a,"e tengo. a buen tiempo te asi. llegate aca, negligente, vergonzos",llegate,.,no,e,yes,146.18387007177628,4.9848652134026885,10,146.18387007177628,no,stressed,1
i erre aya perdon: e llegate m,.--madre si erre aya perdon: e llegate mas aca: y el haga lo que ,llegate,e,yes,e,yes,146.18387007177628,4.9848652134026885,10,146.18387007177628,no,stressed,0
i erre aya perdon: e llegate m,.--madre si erre aya perdon: e llegate mas aca: y el haga lo que ,llegate,e,yes,e,yes,146.18387007177628,4.9848652134026885,10,146.18387007177628,no,stressed,1
IC.--quien es? quien llama? ," ""tha"". ELIC.--quien es? quien llama? CEL.--baxame abrir, fija.",llama,n,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,0
IC.--quien es? quien llama? ," ""tha"". ELIC.--quien es? quien llama? CEL.--baxame abrir, fija.",llama,n,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,8
andar de noche es tu plazer. , venidas. andar de noche es tu plazer. porque lo hazes? que larg,plazer,u,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
andar de noche es tu plazer. , venidas. andar de noche es tu plazer. porque lo hazes? que larg,plazer,u,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
"ndo seas de mi edad, lloraras l","nta. e quando seas de mi edad, lloraras la folgura de agora. que l",lloraras,",",no,o,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,0
onsejo: ayamos mucho plazer. ,iempo el consejo: ayamos mucho plazer. mientra oy touieremos de ,plazer,o,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
onsejo: ayamos mucho plazer. ,iempo el consejo: ayamos mucho plazer. mientra oy touieremos de ,plazer,o,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
o que no trocasse mi plazer p, ay ninguno que no trocasse mi plazer por sus dineros. dexemos c,plazer,i,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
o que no trocasse mi plazer p, ay ninguno que no trocasse mi plazer por sus dineros. dexemos c,plazer,i,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
ue es esto que tanta claridad e,esce / o que es esto que tanta claridad esta en esta camara? AREU.,claridad,a,yes,a,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,4
ue es esto que tanta claridad e,esce / o que es esto que tanta claridad esta en esta camara? AREU.,claridad,a,yes,a,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,0
"enora, que es de dia claro: ","esto yo, senora, que es de dia claro: en ver entrar luz entre l",claro,a,yes,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,9
"enora, que es de dia claro: ","esto yo, senora, que es de dia claro: en ver entrar luz entre l",claro,a,yes,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,0
"stina. AREU.--que me plaze, ","sa de Celestina. AREU.--que me plaze, de buen grado. ve con dio",plaze,e,yes,a,yes,1286.4180566316313,7.159616934886849,88,1286.4180566316313,no,stressed,3
 te quedes. PARM.--o plazer s,M.--a dios te quedes. PARM.--o plazer singular / o singular aleg,plazer,o,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
 te quedes. PARM.--o plazer s,M.--a dios te quedes. PARM.--o plazer singular / o singular aleg,plazer,o,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
ion sin compania. El plazer n,a la posesion sin compania. El plazer no comunicado no es plazer,plazer,l,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
ion sin compania. El plazer n,a la posesion sin compania. El plazer no comunicado no es plazer,plazer,l,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
o comunicado no es plazer. ,l plazer no comunicado no es plazer. Quien sentiria esta mi di,plazer,l,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
o comunicado no es plazer. ,l plazer no comunicado no es plazer. Quien sentiria esta mi di,plazer,l,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
"ios, no corrumpas mi plazer. ","ano: por dios, no corrumpas mi plazer. no mezcles tu yra con mi ",plazer,i,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
"ios, no corrumpas mi plazer. ","ano: por dios, no corrumpas mi plazer. no mezcles tu yra con mi ",plazer,i,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
n tan turbia agua el claro l,o agues con tan turbia agua el claro liquor del pensamiento que,claro,l,no,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,9
n tan turbia agua el claro l,o agues con tan turbia agua el claro liquor del pensamiento que,claro,l,no,a,yes,336.22290116508543,5.817774336337792,23,336.22290116508543,no,stressed,0
as reprehensiones mi plazer. ,os e odiosas reprehensiones mi plazer. recibeme con alegria: e c,plazer,i,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
as reprehensiones mi plazer. ,os e odiosas reprehensiones mi plazer. recibeme con alegria: e c,plazer,i,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
ho: que no fincar vn clauo d, mi prouecho: que no fincar vn clauo de malicia a cada palabra.,clauo,n,no,a,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,0
" lo veo, nunca venir plazer s","speriencia lo veo, nunca venir plazer sin contraria zozobra en e",plazer,r,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
" lo veo, nunca venir plazer s","speriencia lo veo, nunca venir plazer sin contraria zozobra en e",plazer,r,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
" alegres, serenos, e claros s","ida. a los alegres, serenos, e claros soles, nublados escuros e ",claros,e,yes,a,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,0
" alegres, serenos, e claros s","ida. a los alegres, serenos, e claros soles, nublados escuros e ",claros,e,yes,a,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,1
", nublados escuros e pluuias v","aros soles, nublados escuros e pluuias vemos suceder. a los solaz",pluuias,e,yes,u,no,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
"der. a los solazes e plazeres, ","vemos suceder. a los solazes e plazeres, dolores e muertes los ocu",plazeres,e,yes,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,0
"der. a los solazes e plazeres, ","vemos suceder. a los solazes e plazeres, dolores e muertes los ocu",plazeres,e,yes,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,3
"as risas e deleytes, llantos e","cupan. a las risas e deleytes, llantos e lloros e passiones morta",llantos,",",no,a,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,0
 lloros e, llantos e lloros e passiones mortales los s,lloros,e,yes,o,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
-pues que es todo el plazer q,"ia? PARM.--pues que es todo el plazer que traygo, sino hauerla a",plazer,l,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
-pues que es todo el plazer q,"ia? PARM.--pues que es todo el plazer que traygo, sino hauerla a",plazer,l,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
 puede hablar. a que llamas h,de risa no puede hablar. a que llamas hauerla alcanzado? estaua ,llamas,e,yes,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,0
 puede hablar. a que llamas h,de risa no puede hablar. a que llamas hauerla alcanzado? estaua ,llamas,e,yes,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,3
ste. no hiziste sino llegar e,ichoso fuiste. no hiziste sino llegar e recabdar. Por esto dizen,llegar,o,yes,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,9
ste. no hiziste sino llegar e,ichoso fuiste. no hiziste sino llegar e recabdar. Por esto dizen,llegar,o,yes,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,0
e Celestina: e si te plaze v,ara casa de Celestina: e si te plaze vamos todos alla. SEMP.--q,plaze,e,yes,a,yes,1286.4180566316313,7.159616934886849,88,1286.4180566316313,no,stressed,3
ja e Elicia. auremos plazer. ,sta la vieja e Elicia. auremos plazer. SEMP.--o dios! e como me ,plazer,s,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
ja e Elicia. auremos plazer. ,sta la vieja e Elicia. auremos plazer. SEMP.--o dios! e como me ,plazer,s,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
"dizes, e nunca me ha llamado? ","ARM.--que dizes, e nunca me ha llamado? ni ha tenido memoria de m",llamado,a,yes,a,yes,146.18387007177628,4.9848652134026885,10,146.18387007177628,no,stressed,5
"dizes, e nunca me ha llamado? ","ARM.--que dizes, e nunca me ha llamado? ni ha tenido memoria de m",llamado,a,yes,a,yes,146.18387007177628,4.9848652134026885,10,146.18387007177628,no,stressed,0
anco? PARM.--en casa llena p,riado e franco? PARM.--en casa llena presto se adereza cena. de,llena,a,yes,e,yes,160.80225707895391,5.080175393207013,11,160.80225707895391,no,stressed,7
anco? PARM.--en casa llena p,riado e franco? PARM.--en casa llena presto se adereza cena. de,llena,a,yes,e,yes,160.80225707895391,5.080175393207013,11,160.80225707895391,no,stressed,0
 Melibea: e veras la claridad: , vn poco a Melibea: e veras la claridad: que con la mucha que en s,claridad,a,yes,a,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,4
 Melibea: e veras la claridad: , vn poco a Melibea: e veras la claridad: que con la mucha que en s,claridad,a,yes,a,yes,102.32870905024339,4.628190269463956,7,102.32870905024339,no,stressed,0
"razon, hazen parecer claros m","didos por razon, hazen parecer claros mis consejos. Quisieras tu",claros,r,no,a,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,0
"razon, hazen parecer claros m","didos por razon, hazen parecer claros mis consejos. Quisieras tu",claros,r,no,a,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,1
iera mercaduria a la plaza: ,tra qualquiera mercaduria a la plaza: en que no houiera mas tra,plaza,a,yes,a,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,7
uiera mas trabajo de llegar e," que no houiera mas trabajo de llegar e pagalla. Da, senor, aliu",llegar,e,yes,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,9
uiera mas trabajo de llegar e," que no houiera mas trabajo de llegar e pagalla. Da, senor, aliu",llegar,e,yes,e,yes,219.27580510766444,5.390330321510852,15,219.27580510766444,no,stressed,0
iuas e enciendes las flamas q,que mas auiuas e enciendes las flamas que me consumen. Yo me voy,flamas,s,no,a,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,0
" a casa fasta que me llameys, ","no tornare a casa fasta que me llameys, pidiendome las albricias ",llameys,e,yes,a,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
", entre si hablando. llegados a"," Celestina, entre si hablando. llegados alla, hallan a Elicia e Ar",llegados,.,no,e,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,0
", criada de Melibea, llamar a","e Lucrecia, criada de Melibea, llamar a Celestina, que vaya a es",llamar,",",no,a,yes,263.1309661291973,5.572651878304807,18,263.1309661291973,no,stressed,6
", criada de Melibea, llamar a","e Lucrecia, criada de Melibea, llamar a Celestina, que vaya a es",llamar,",",no,a,yes,263.1309661291973,5.572651878304807,18,263.1309661291973,no,stressed,0
tina sus deuociones: lleuarla h,bado Celestina sus deuociones: lleuarla hemos de camino. SEMP.--a ,lleuarla,:,no,e,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,0
l mejor / e como les llaman p,ion: e qual mejor / e como les llaman por nombre: porque quando ,llaman,s,no,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,9
l mejor / e como les llaman p,ion: e qual mejor / e como les llaman por nombre: porque quando ,llaman,s,no,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,0
uerta. en casa esta. llama a,"ierta su puerta. en casa esta. llama antes que entres, que por ",llama,.,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,0
uerta. en casa esta. llama a,"ierta su puerta. en casa esta. llama antes que entres, que por ",llama,.,no,a,yes,1257.1812826172759,7.13662741666215,86,1257.1812826172759,no,stressed,8
raje al couarde / al floxo d,orido / coraje al couarde / al floxo diligencia / conforta los ,floxo,l,no,o,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,0
"po, de asco de oyrte llamar a","en el cuerpo, de asco de oyrte llamar aquella gentil. Mirad quie",llamar,e,yes,a,yes,263.1309661291973,5.572651878304807,18,263.1309661291973,no,stressed,6
"po, de asco de oyrte llamar a","en el cuerpo, de asco de oyrte llamar aquella gentil. Mirad quie",llamar,e,yes,a,yes,263.1309661291973,5.572651878304807,18,263.1309661291973,no,stressed,0
reo que le tiene tan floxo c,"lo otro, creo que le tiene tan floxo como vieja de cincuenta an",floxo,n,no,o,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,0
 no hagas agora esse plazer a,", a comer. no hagas agora esse plazer a estos locos porfiados: s",plazer,e,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
 no hagas agora esse plazer a,", a comer. no hagas agora esse plazer a estos locos porfiados: s",plazer,e,yes,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
i beuen: ni rien: ni lloran: ,i comen: ni beuen: ni rien: ni lloran: ni duermen: ni velan: ni ,lloran,i,no,o,yes,116.94709605742102,4.761721662088479,8,116.94709605742102,no,stressed,0
quella dulce e fiera llaga d,xidad de aquella dulce e fiera llaga de sus corazones. E si alg,llaga,a,yes,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,0
quella dulce e fiera llaga d,xidad de aquella dulce e fiera llaga de sus corazones. E si alg,llaga,a,yes,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,6
se oluida la mano de lleuar l, comiendo se oluida la mano de lleuar la vianda a la boca. Pues ,lleuar,e,yes,e,yes,175.42064408613155,5.1671867701966425,12,175.42064408613155,no,stressed,5
"--madre, a la puerta llaman: ","esa. ELIC.--madre, a la puerta llaman: el solaz es derramado. CE",llaman,a,yes,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,9
"--madre, a la puerta llaman: ","esa. ELIC.--madre, a la puerta llaman: el solaz es derramado. CE",llaman,a,yes,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,0
tas gallinas crias / lleuame a,ada / quantas gallinas crias / lleuame a merendar a tu casa: mues,lleuame,/,no,e,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,0
e jamas me precie de llamarme d,onocer: que jamas me precie de llamarme de otrie: sino mia: mayorm,llamarme,e,yes,a,yes,29.236774014355255,3.3754273009685876,2,29.236774014355255,no,stressed,2
"cia? quien perdio el plato, ","e esto, necia? quien perdio el plato, desalinada? como falto el",plato,l,no,a,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,0
 pueda sofrillas. su plazer e,. no quien pueda sofrillas. su plazer es dar bozes. su gloria es,plazer,u,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
 pueda sofrillas. su plazer e,. no quien pueda sofrillas. su plazer es dar bozes. su gloria es,plazer,u,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
az: que toda la casa llena d, pan con paz: que toda la casa llena de viandas con renzilla. m,llena,a,yes,e,yes,160.80225707895391,5.080175393207013,11,160.80225707895391,no,stressed,7
az: que toda la casa llena d, pan con paz: que toda la casa llena de viandas con renzilla. m,llena,a,yes,e,yes,160.80225707895391,5.080175393207013,11,160.80225707895391,no,stressed,0
" sus alcaduzes: vnos llenos, ","eda: rodee sus alcaduzes: vnos llenos, otros vazios. Ley es de f",llenos,s,no,e,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,0
" sus alcaduzes: vnos llenos, ","eda: rodee sus alcaduzes: vnos llenos, otros vazios. Ley es de f",llenos,s,no,e,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,1
us grados. Mi honrra llego a,"do tiene sus grados. Mi honrra llego a la cumbre, segun quien y",llego,a,yes,e,yes,87.71032204306577,4.474039589636697,6,87.71032204306577,no,stressed,4
obi: para decender / floresci /,n se que sobi: para decender / floresci / para secarme / goze / pa,floresci,/,no,o,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,0
 a derechas. Vnos me llamauan s,dezia cosa a derechas. Vnos me llamauan senora: otros tia: otros e,llamauan,e,yes,a,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,3
me hablauan: como la clerezia e,"otros que me hablauan: como la clerezia era grande, hauia de todos",clerezia,a,yes,e,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,1
nassen: e apenas era llegada a," me acompanassen: e apenas era llegada a mi casa, quando entrauan",llegada,a,yes,e,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,0
nassen: e apenas era llegada a," me acompanassen: e apenas era llegada a mi casa, quando entrauan",llegada,a,yes,e,yes,73.09193503588814,4.291718032842743,5,73.09193503588814,no,stressed,2
omos venidas a hauer plazer: ,"os, pues somos venidas a hauer plazer: no llores, madre, ni te f",plazer,r,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
omos venidas a hauer plazer: ,"os, pues somos venidas a hauer plazer: no llores, madre, ni te f",plazer,r,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
"no llores, ","r plazer: no llores, madre, ni te fatigues: qu",llores,r,no,a,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,2
"no llores, ","r plazer: no llores, madre, ni te fatigues: qu",llores,r,no,a,yes,58.47354802871051,4.068574481528533,4,58.47354802871051,no,stressed,0
"rto tengo, hija, que llorar: ",". CEL.--harto tengo, hija, que llorar: acordandome a tan alegre ",llorar,e,yes,o,yes,306.98612715073017,5.726802558132065,21,306.98612715073017,no,stressed,13
"rto tengo, hija, que llorar: ",". CEL.--harto tengo, hija, que llorar: acordandome a tan alegre ",llorar,e,yes,o,yes,306.98612715073017,5.726802558132065,21,306.98612715073017,no,stressed,0
ue nos has sacado el plazer d,i agora: que nos has sacado el plazer dentre las manos. Alcese l,plazer,l,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,0
ue nos has sacado el plazer d,i agora: que nos has sacado el plazer dentre las manos. Alcese l,plazer,l,no,a,yes,1140.234186559855,7.038988947098234,78,1140.234186559855,no,stressed,31
"L.--vamos, que yo le lleuo. ","cordon. CEL.--vamos, que yo le lleuo. ARGUMENTO DEL DECIMO AUTO",lleuo,e,yes,e,yes,131.56548306459865,4.879504697744862,9,131.56548306459865,no,stressed,6
"L.--vamos, que yo le lleuo. ","cordon. CEL.--vamos, que yo le lleuo. ARGUMENTO DEL DECIMO AUTO",lleuo,e,yes,e,yes,131.56548306459865,4.879504697744862,9,131.56548306459865,no,stressed,0
uerza a descobrir mi llaga: ,enir por fuerza a descobrir mi llaga: quando no me sea agradeci,llaga,i,no,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,0
uerza a descobrir mi llaga: ,enir por fuerza a descobrir mi llaga: quando no me sea agradeci,llaga,i,no,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,6
odos los atribulados llaman. ,a ti que todos los atribulados llaman. los apassionados piden re,llaman,s,no,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,9
odos los atribulados llaman. ,a ti que todos los atribulados llaman. los apassionados piden re,llaman,s,no,a,yes,233.89419211484204,5.454868842648423,16,233.89419211484204,no,stressed,0
s piden remedio. los llagados m,passionados piden remedio. los llagados medicina. a ti que los cie,llagados,s,no,a,yes,14.618387007177628,2.6822801204086426,1,14.618387007177628,yes,stressed,0
a. Mejor crescen las plantas q,a la melena. Mejor crescen las plantas que tiernas e nueuas se tr,plantas,s,no,a,yes,43.855161021532886,3.780892409076752,3,43.855161021532886,no,stressed,0
ncio tregua entre tu llaga e,o: el silencio tregua entre tu llaga e mi melezina. assi que se,llaga,u,no,a,yes,365.4596751794407,5.901155945276844,25,365.4596751794407,no,stressed,0
